Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
EU-20250122-0412,22/01/2025,24/01/2025,Second Class,CZ-8778,Anna Procházková,Corporate,Czechia,Hradec Králové,Hradec Králové Region,50002,Central,P-13696,Furniture,Bookcases,OfficePro Bookcase,3575.95,9,0.2,-597.04
EU-20230426-0413,26/04/2023,30/04/2023,Same Day,CZ-1692,Katerina Malá,Corporate,Czechia,Hradec Králové,Hradec Králové Region,50002,East,P-76641,Technology,Copiers,Office Copier 3000,179.97,1,0.2,6.31
EU-20230603-0414,03/06/2023,07/06/2023,Standard Class,CZ-2913,Katerina Malá,Consumer,Czechia,Hradec Králové,Hradec Králové Region,50002,East,P-97440,Technology,Copiers,All-in-One Printer,462.04,2,0.3,-104.93
EU-20250102-0415,02/01/2025,05/01/2025,First Class,CZ-8423,Anna Procházková,Corporate,Czechia,Liberec,Liberec Region,46000,West,P-12871,Technology,Phones,Smartphone X Lite,626.8,8,0,79.85
EU-20250601-0416,01/06/2025,03/06/2025,Standard Class,CZ-7297,Anna Procházková,Home Office,Czechia,Plzeň,Plzeň Region,30100,East,P-55607,Furniture,Bookcases,IKEA Billy Bookcase,876.42,3,0,173.04
EU-20230325-0417,25/03/2023,31/03/2023,First Class,CZ-4180,Katerina Malá,Consumer,Czechia,Ostrava,Moravian-Silesian,70030,Central,P-30700,Technology,Accessories,Mechanical Keyboard,651.1,4,0.2,56.04
EU-20240711-0418,11/07/2024,14/07/2024,First Class,CZ-1270,Eva Dvořáková,Corporate,Czechia,Ostrava,Moravian-Silesian,70030,Central,P-55026,Technology,Phones,Business Phone Pro,354.73,3,0.1,75.08
EU-20231010-0419,10/10/2023,16/10/2023,Second Class,CZ-4607,Jan Novak,Home Office,Czechia,Prague,Prague Region,11000,Central,P-20775,Office Supplies,Binders,Staples Binders Pack,767.79,3,0,53.12
EU-20240308-0420,08/03/2024,14/03/2024,First Class,CZ-5276,Eva Dvořáková,Consumer,Czechia,Olomouc,Olomouc Region,77900,Central,P-67149,Technology,Accessories,Wireless Mouse,888.44,3,0.1,92.18
EU-20231122-0421,22/11/2023,26/11/2023,First Class,CZ-7534,Petr Svoboda,Consumer,Czechia,Ostrava,Moravian-Silesian,70030,Central,P-95076,Office Supplies,Binders,Staples Binders Pack,2415.15,9,0,306.02
EU-20231208-0422,08/12/2023,14/12/2023,Second Class,CZ-5082,Eva Dvořáková,Corporate,Czechia,Olomouc,Olomouc Region,77900,East,P-55475,Office Supplies,Art,Marker Set 24,326.44,3,0.3,-33.81
EU-20250405-0423,05/04/2025,06/04/2025,First Class,CZ-3749,Anna Procházková,Consumer,Czechia,České Budějovice,South Bohemian,37001,East,P-23156,Technology,Accessories,USB-C Hub 7-in-1,1488.96,5,0.2,106.57
EU-20240117-0424,17/01/2024,19/01/2024,First Class,CZ-9501,Eva Dvořáková,Home Office,Czechia,Hradec Králové,Hradec Králové Region,50002,East,P-12708,Technology,Copiers,Office Copier 3000,1073.25,3,0,132.62
EU-20230721-0425,21/07/2023,23/07/2023,First Class,CZ-9712,Anna Procházková,Consumer,Czechia,Hradec Králové,Hradec Králové Region,50002,West,P-84704,Furniture,Tables,Standing Desk 120cm,498.02,7,0.1,77.52
EU-20250415-0426,15/04/2025,18/04/2025,Standard Class,CZ-3800,Anna Procházková,Corporate,Czechia,České Budějovice,South Bohemian,37001,Central,P-52712,Technology,Copiers,Office Copier 3000,2858.1,6,0,725.84
EU-20230329-0427,29/03/2023,30/03/2023,Standard Class,CZ-5199,Lukáš Černý,Corporate,Czechia,Brno,South Moravian,60200,East,P-95774,Office Supplies,Storage,Plastic Storage Box,63.13,1,0.3,-13.2
EU-20240211-0428,11/02/2024,12/02/2024,Standard Class,CZ-4664,Jan Novak,Corporate,Czechia,Brno,South Moravian,60200,East,P-29873,Furniture,Bookcases,Classic Oak Bookcase,1506.08,6,0.3,-372.81
EU-20230919-0429,19/09/2023,22/09/2023,Same Day,CZ-3292,Jakub Veselý,Corporate,Czechia,Hradec Králové,Hradec Králové Region,50002,Central,P-11538,Furniture,Chairs,Executive Leather Chair,3640.5,9,0,532.51
EU-20230624-0430,24/06/2023,28/06/2023,Same Day,CZ-8106,Petr Svoboda,Consumer,Czechia,České Budějovice,South Bohemian,37001,Central,P-85225,Office Supplies,Art,Marker Set 24,51.07,1,0.2,-1.25
EU-20250430-0431,30/04/2025,02/05/2025,Standard Class,CZ-2907,Katerina Malá,Consumer,Czechia,Olomouc,Olomouc Region,77900,East,P-28919,Furniture,Chairs,Ergo Mesh Chair,342.8,4,0,43.36
EU-20241201-0432,01/12/2024,07/12/2024,Same Day,CZ-4922,Jan Novak,Corporate,Czechia,Brno,South Moravian,60200,West,P-80533,Furniture,Chairs,Ergo Mesh Chair,239.87,1,0.4,-112.71
EU-20230712-0433,12/07/2023,16/07/2023,First Class,CZ-7426,Anna Procházková,Consumer,Czechia,Ostrava,Moravian-Silesian,70030,West,P-10389,Office Supplies,Paper,Photo Paper Glossy,247.93,1,0.1,44.11
EU-20240814-0434,14/08/2024,16/08/2024,Second Class,CZ-8262,Petr Svoboda,Corporate,Czechia,Liberec,Liberec Region,46000,East,P-26835,Furniture,Chairs,Stackable Chair Set,133.66,3,0.3,-25.77
EU-20250601-0435,01/06/2025,01/06/2025,First Class,CZ-5068,Jan Novak,Consumer,Czechia,České Budějovice,South Bohemian,37001,Central,P-53526,Furniture,Chairs,Stackable Chair Set,503.02,2,0.2,-24.14
EU-20250222-0436,22/02/2025,28/02/2025,Standard Class,CZ-1112,Anna Procházková,Consumer,Czechia,České Budějovice,South Bohemian,37001,Central,P-97051,Office Supplies,Binders,Heavy-Duty Binder,1007.18,7,0.1,122.59
EU-20240205-0437,05/02/2024,10/02/2024,First Class,CZ-4168,Jakub Veselý,Consumer,Czechia,Brno,South Moravian,60200,South,P-20808,Furniture,Tables,Conference Table 2m,736.9,5,0,124.19
EU-20230228-0438,28/02/2023,28/02/2023,First Class,CZ-1018,Jakub Veselý,Consumer,Czechia,Brno,South Moravian,60200,South,P-96741,Office Supplies,Art,Highlighters Neon 6,2198,5,0,489.86
EU-20241109-0439,09/11/2024,12/11/2024,Same Day,CZ-7432,Lukáš Černý,Corporate,Czechia,Prague,Prague Region,11000,East,P-56220,Office Supplies,Paper,Photo Paper Glossy,339.14,2,0,107.37
EU-20240609-0440,09/06/2024,15/06/2024,Standard Class,CZ-5855,Petr Svoboda,Home Office,Czechia,Prague,Prague Region,11000,Central,P-32931,Furniture,Chairs,Stackable Chair Set,2479.11,7,0.1,-114.66
EU-20231227-0441,27/12/2023,27/12/2023,Standard Class,CZ-7361,Jakub Veselý,Home Office,Czechia,Hradec Králové,Hradec Králové Region,50002,Central,P-64845,Technology,Accessories,USB-C Hub 7-in-1,199.56,2,0.3,-22.93
EU-20240723-0442,23/07/2024,27/07/2024,First Class,CZ-4802,Petr Svoboda,Corporate,Czechia,České Budějovice,South Bohemian,37001,Central,P-97728,Technology,Accessories,USB-C Hub 7-in-1,261.76,1,0,46.2
EU-20231211-0443,11/12/2023,13/12/2023,Second Class,CZ-9399,Anna Procházková,Consumer,Czechia,Brno,South Moravian,60200,South,P-81291,Office Supplies,Binders,Staples Binders Pack,605.46,3,0,90.64
EU-20250727-0444,27/07/2025,02/08/2025,Same Day,CZ-3195,Anna Procházková,Home Office,Czechia,Hradec Králové,Hradec Králové Region,50002,West,P-74619,Furniture,Bookcases,IKEA Billy Bookcase,997.42,6,0.4,-354.63
EU-20240218-0445,18/02/2024,22/02/2024,Same Day,CZ-3849,Jakub Veselý,Consumer,Czechia,Olomouc,Olomouc Region,77900,West,P-91730,Technology,Phones,Business Phone Pro,625.64,3,0.1,45.29
EU-20240713-0446,13/07/2024,18/07/2024,Same Day,CZ-3555,Petr Svoboda,Home Office,Czechia,České Budějovice,South Bohemian,37001,West,P-28689,Technology,Accessories,Mechanical Keyboard,1537.06,9,0.1,290
EU-20250911-0447,11/09/2025,12/09/2025,Standard Class,CZ-5757,Lukáš Černý,Home Office,Czechia,Brno,South Moravian,60200,West,P-12994,Office Supplies,Paper,A4 Copy Paper 500,433.72,1,0,109.9
EU-20240901-0448,01/09/2024,06/09/2024,Same Day,CZ-5396,Tomas Horák,Home Office,Czechia,Liberec,Liberec Region,46000,South,P-52051,Technology,Accessories,Mechanical Keyboard,3182.98,8,0.1,527.54
EU-20250615-0449,15/06/2025,16/06/2025,Same Day,CZ-3093,Jan Novak,Home Office,Czechia,Hradec Králové,Hradec Králové Region,50002,Central,P-22905,Furniture,Bookcases,OfficePro Bookcase,4216.05,9,0,187.06
EU-20241018-0450,18/10/2024,19/10/2024,First Class,CZ-4490,Jan Novak,Corporate,Czechia,Prague,Prague Region,11000,South,P-60931,Office Supplies,Storage,Plastic Storage Box,1335.64,6,0.4,-485.54
EU-20230928-0451,28/09/2023,01/10/2023,Standard Class,CZ-4676,Anna Procházková,Home Office,Czechia,Liberec,Liberec Region,46000,South,P-12426,Office Supplies,Storage,File Cabinet 2-Drawer,3379.05,9,0,655.36
EU-20250223-0452,23/02/2025,25/02/2025,Same Day,CZ-9560,Petr Svoboda,Corporate,Czechia,České Budějovice,South Bohemian,37001,East,P-53764,Furniture,Chairs,Stackable Chair Set,980.4,3,0.1,199.76
EU-20240728-0453,28/07/2024,28/07/2024,First Class,CZ-7136,Jan Novak,Home Office,Czechia,Hradec Králové,Hradec Králové Region,50002,South,P-31869,Furniture,Chairs,Ergo Mesh Chair,1757.4,4,0,219.36
EU-20230302-0454,02/03/2023,03/03/2023,Standard Class,CZ-5426,Eva Dvořáková,Consumer,Czechia,Liberec,Liberec Region,46000,South,P-77087,Technology,Phones,Smartphone X Lite,278.1,2,0,34.88
EU-20240703-0455,03/07/2024,09/07/2024,Standard Class,CZ-5370,Katerina Malá,Corporate,Czechia,Plzeň,Plzeň Region,30100,West,P-15283,Furniture,Bookcases,IKEA Billy Bookcase,252.95,7,0.2,-43.94
EU-20250827-0456,27/08/2025,01/09/2025,Same Day,CZ-1690,Petr Svoboda,Home Office,Czechia,Olomouc,Olomouc Region,77900,South,P-92409,Technology,Phones,Business Phone Pro,3733.52,8,0,412.43
EU-20231022-0457,22/10/2023,22/10/2023,Same Day,CZ-5027,Eva Dvořáková,Home Office,Czechia,Olomouc,Olomouc Region,77900,South,P-53803,Technology,Phones,Smartphone X Lite,1039.73,6,0.2,-118.25
EU-20240721-0458,21/07/2024,23/07/2024,Standard Class,CZ-5458,Lukáš Černý,Home Office,Czechia,Ostrava,Moravian-Silesian,70030,East,P-73610,Office Supplies,Storage,File Cabinet 2-Drawer,2061.22,5,0.1,-209.12
EU-20230909-0459,09/09/2023,11/09/2023,Second Class,CZ-6668,Anna Procházková,Consumer,Czechia,Ostrava,Moravian-Silesian,70030,Central,P-57195,Furniture,Chairs,Ergo Mesh Chair,2833.6,8,0,680.2
EU-20241128-0460,28/11/2024,28/11/2024,Second Class,CZ-9326,Jan Novak,Consumer,Czechia,Prague,Prague Region,11000,South,P-64122,Office Supplies,Art,Marker Set 24,1020.48,6,0.2,-65.99
EU-20230509-0461,09/05/2023,15/05/2023,Same Day,CZ-4074,Katerina Malá,Corporate,Czechia,Liberec,Liberec Region,46000,East,P-23261,Furniture,Chairs,Stackable Chair Set,992.36,4,0,282.93
EU-20230207-0462,07/02/2023,11/02/2023,Same Day,CZ-3668,Petr Svoboda,Home Office,Czechia,České Budějovice,South Bohemian,37001,East,P-57406,Office Supplies,Storage,Plastic Storage Box,96.21,9,0,13.14
EU-20230509-0463,09/05/2023,12/05/2023,Standard Class,CZ-3187,Tomas Horák,Corporate,Czechia,Olomouc,Olomouc Region,77900,East,P-87243,Furniture,Tables,Coffee Table Modern,825.94,3,0.2,65.15
EU-20230302-0464,02/03/2023,08/03/2023,First Class,CZ-9758,Anna Procházková,Corporate,Czechia,Olomouc,Olomouc Region,77900,East,P-58516,Furniture,Chairs,Executive Leather Chair,1571.08,7,0,344.73
EU-20250317-0465,17/03/2025,17/03/2025,First Class,CZ-8024,Eva Dvořáková,Home Office,Czechia,Prague,Prague Region,11000,South,P-10136,Furniture,Tables,Standing Desk 120cm,150.07,1,0.1,5.74
EU-20240229-0466,29/02/2024,05/03/2024,Same Day,CZ-7219,Jakub Veselý,Corporate,Czechia,Liberec,Liberec Region,46000,East,P-26322,Technology,Phones,Business Phone Pro,130.29,3,0,20.49
EU-20230827-0467,27/08/2023,31/08/2023,Same Day,CZ-3700,Katerina Malá,Home Office,Czechia,Olomouc,Olomouc Region,77900,Central,P-33199,Technology,Phones,Smartphone X Lite,1261.14,6,0,205.03
EU-20230904-0468,04/09/2023,08/09/2023,Same Day,CZ-5757,Eva Dvořáková,Consumer,Czechia,Ostrava,Moravian-Silesian,70030,East,P-88581,Technology,Accessories,Wireless Mouse,2439.57,7,0,248.68
EU-20240220-0469,20/02/2024,21/02/2024,Standard Class,CZ-9690,Anna Procházková,Home Office,Czechia,Ostrava,Moravian-Silesian,70030,East,P-99037,Technology,Accessories,USB-C Hub 7-in-1,46.36,1,0,4.94
EU-20241213-0470,13/12/2024,14/12/2024,First Class,CZ-3294,Lukáš Černý,Corporate,Czechia,Hradec Králové,Hradec Králové Region,50002,East,P-79166,Office Supplies,Paper,Photo Paper Glossy,195.42,3,0,57.34
EU-20240117-0471,17/01/2024,20/01/2024,Second Class,CZ-6783,Petr Svoboda,Corporate,Czechia,Prague,Prague Region,11000,West,P-53370,Office Supplies,Binders,Heavy-Duty Binder,595.68,3,0,78.64
EU-20230119-0472,19/01/2023,21/01/2023,Second Class,CZ-9640,Eva Dvořáková,Consumer,Czechia,Liberec,Liberec Region,46000,South,P-40049,Technology,Accessories,USB-C Hub 7-in-1,280.65,1,0,26.14
EU-20230403-0473,03/04/2023,09/04/2023,Second Class,CZ-1204,Petr Svoboda,Corporate,Czechia,České Budějovice,South Bohemian,37001,Central,P-20799,Furniture,Chairs,Executive Leather Chair,1128.17,6,0.1,-5.54
EU-20231009-0474,09/10/2023,09/10/2023,Same Day,CZ-6126,Lukáš Černý,Consumer,Czechia,Olomouc,Olomouc Region,77900,West,P-40009,Office Supplies,Storage,Plastic Storage Box,2133.53,7,0,464.74
EU-20240727-0475,27/07/2024,27/07/2024,Second Class,CZ-7314,Jakub Veselý,Consumer,Czechia,Ostrava,Moravian-Silesian,70030,South,P-75048,Furniture,Bookcases,Classic Oak Bookcase,1025.44,5,0.2,106.07
EU-20240920-0476,20/09/2024,22/09/2024,Standard Class,CZ-4893,Jan Novak,Corporate,Czechia,Hradec Králové,Hradec Králové Region,50002,South,P-52056,Technology,Accessories,Mechanical Keyboard,913.3,3,0.1,170.19
EU-20240820-0477,20/08/2024,20/08/2024,Second Class,CZ-7773,Jan Novak,Home Office,Czechia,Prague,Prague Region,11000,East,P-10717,Technology,Phones,Business Phone Pro,270.15,1,0,30.51
EU-20240304-0478,04/03/2024,10/03/2024,Second Class,CZ-5637,Petr Svoboda,Corporate,Czechia,Plzeň,Plzeň Region,30100,East,P-44872,Technology,Phones,Smartphone X Lite,618.55,3,0.2,34.02
EU-20230713-0479,13/07/2023,18/07/2023,First Class,CZ-3565,Tomas Horák,Corporate,Czechia,Brno,South Moravian,60200,West,P-12763,Office Supplies,Storage,Plastic Storage Box,1208.25,3,0,223.63
EU-20250101-0480,01/01/2025,04/01/2025,Same Day,CZ-7476,Katerina Malá,Corporate,Czechia,Hradec Králové,Hradec Králové Region,50002,Central,P-61756,Technology,Copiers,All-in-One Printer,455.76,8,0.4,-130.24
EU-20240926-0481,26/09/2024,27/09/2024,Second Class,CZ-1002,Anna Procházková,Consumer,Czechia,Prague,Prague Region,11000,Central,P-83933,Furniture,Bookcases,OfficePro Bookcase,1187.18,4,0.4,-468.75
EU-20240521-0482,21/05/2024,24/05/2024,Standard Class,CZ-7239,Jakub Veselý,Home Office,Czechia,Brno,South Moravian,60200,East,P-18026,Technology,Phones,Smartphone X Lite,1325.8,7,0,143.5
EU-20240714-0483,14/07/2024,14/07/2024,Standard Class,CZ-1670,Jan Novak,Home Office,Czechia,Prague,Prague Region,11000,West,P-99211,Technology,Accessories,USB-C Hub 7-in-1,346.9,2,0.1,-8.48
EU-20240213-0484,13/02/2024,16/02/2024,Standard Class,CZ-2892,Lukáš Černý,Corporate,Czechia,Hradec Králové,Hradec Králové Region,50002,South,P-78975,Furniture,Tables,Standing Desk 120cm,375.91,8,0.1,18.13
EU-20240514-0485,14/05/2024,14/05/2024,Standard Class,CZ-6330,Lukáš Černý,Corporate,Czechia,Prague,Prague Region,11000,East,P-99791,Office Supplies,Paper,A4 Copy Paper 500,2375.79,7,0.1,-96.26
EU-20250613-0486,13/06/2025,16/06/2025,Standard Class,CZ-1990,Lukáš Černý,Home Office,Czechia,Hradec Králové,Hradec Králové Region,50002,West,P-86674,Technology,Copiers,Office Copier 3000,2255.72,7,0.1,420.91
EU-20250126-0487,26/01/2025,31/01/2025,Second Class,CZ-4645,Katerina Malá,Corporate,Czechia,Plzeň,Plzeň Region,30100,Central,P-66233,Furniture,Bookcases,OfficePro Bookcase,702.14,4,0.2,7.15
EU-20240907-0488,07/09/2024,09/09/2024,Same Day,CZ-2629,Anna Procházková,Home Office,Czechia,Ostrava,Moravian-Silesian,70030,West,P-86509,Technology,Accessories,Mechanical Keyboard,941.52,6,0,140.13
EU-20230627-0489,27/06/2023,30/06/2023,Standard Class,CZ-1370,Petr Svoboda,Consumer,Czechia,Plzeň,Plzeň Region,30100,West,P-14886,Technology,Accessories,Mechanical Keyboard,408.94,1,0.1,81.01
EU-20250316-0490,16/03/2025,16/03/2025,Standard Class,CZ-7204,Petr Svoboda,Home Office,Czechia,Ostrava,Moravian-Silesian,70030,West,P-88976,Technology,Copiers,All-in-One Printer,331.46,1,0,57.06
EU-20250219-0491,19/02/2025,21/02/2025,Standard Class,CZ-3915,Petr Svoboda,Corporate,Czechia,Liberec,Liberec Region,46000,East,P-37526,Office Supplies,Paper,Photo Paper Glossy,1200.24,5,0.1,112.32
EU-20230726-0492,26/07/2023,29/07/2023,Standard Class,CZ-4940,Petr Svoboda,Corporate,Czechia,Olomouc,Olomouc Region,77900,East,P-32867,Furniture,Bookcases,OfficePro Bookcase,761.54,7,0.2,-45.68
EU-20240728-0493,28/07/2024,02/08/2024,Same Day,CZ-2093,Lukáš Černý,Corporate,Czechia,Ostrava,Moravian-Silesian,70030,East,P-90764,Furniture,Bookcases,IKEA Billy Bookcase,1498.64,8,0,273.09
EU-20250407-0494,07/04/2025,12/04/2025,Same Day,CZ-3103,Jakub Veselý,Consumer,Czechia,Olomouc,Olomouc Region,77900,Central,P-75901,Technology,Phones,Business Phone Pro,1056.48,3,0.2,104.1
EU-20240330-0495,30/03/2024,03/04/2024,Second Class,CZ-7033,Petr Svoboda,Home Office,Czechia,České Budějovice,South Bohemian,37001,South,P-91159,Office Supplies,Storage,File Cabinet 2-Drawer,2845.57,8,0.2,-402.55
EU-20240703-0496,03/07/2024,05/07/2024,Same Day,CZ-2474,Tomas Horák,Consumer,Czechia,Prague,Prague Region,11000,Central,P-47228,Furniture,Tables,Coffee Table Modern,692.6,6,0.1,14.97
EU-20240403-0497,03/04/2024,05/04/2024,Standard Class,CZ-3964,Eva Dvořáková,Corporate,Czechia,Ostrava,Moravian-Silesian,70030,South,P-80130,Technology,Copiers,All-in-One Printer,141.35,1,0.4,-63.37
EU-20230615-0498,15/06/2023,21/06/2023,Standard Class,CZ-1991,Lukáš Černý,Consumer,Czechia,Hradec Králové,Hradec Králové Region,50002,South,P-75206,Office Supplies,Art,Marker Set 24,1029.9,5,0,134.13
EU-20241209-0499,09/12/2024,13/12/2024,Standard Class,CZ-1067,Jakub Veselý,Home Office,Czechia,Plzeň,Plzeň Region,30100,East,P-85324,Technology,Accessories,Wireless Mouse,880.68,3,0.3,-284.73
EU-20230315-0500,15/03/2023,19/03/2023,Same Day,CZ-3258,Eva Dvořáková,Home Office,Czechia,České Budějovice,South Bohemian,37001,East,P-21094,Technology,Copiers,Office Copier 3000,962.91,3,0,277.63
EU-20241209-0501,09/12/2024,15/12/2024,Same Day,CZ-2338,Tomas Horák,Home Office,Czechia,Prague,Prague Region,11000,Central,P-80532,Technology,Copiers,Office Copier 3000,928.9,2,0,208.31
EU-20230423-0502,23/04/2023,24/04/2023,First Class,CZ-5383,Jan Novak,Corporate,Czechia,Olomouc,Olomouc Region,77900,Central,P-40908,Furniture,Bookcases,OfficePro Bookcase,896.11,2,0.1,24.55
EU-20250606-0503,06/06/2025,12/06/2025,Same Day,CZ-4716,Tomas Horák,Consumer,Czechia,Hradec Králové,Hradec Králové Region,50002,Central,P-46182,Technology,Phones,Business Phone Pro,1898.51,7,0.2,-350.73
EU-20240402-0504,02/04/2024,07/04/2024,Standard Class,CZ-8427,Tomas Horák,Corporate,Czechia,České Budějovice,South Bohemian,37001,South,P-49104,Technology,Accessories,Wireless Mouse,2810.62,9,0.1,148.87
EU-20250731-0505,31/07/2025,31/07/2025,Standard Class,CZ-5749,Jan Novak,Corporate,Czechia,Brno,South Moravian,60200,South,P-54435,Technology,Copiers,Office Copier 3000,562.68,6,0,147.29
EU-20230212-0506,12/02/2023,18/02/2023,Same Day,CZ-8389,Katerina Malá,Home Office,Czechia,Liberec,Liberec Region,46000,Central,P-78226,Furniture,Tables,Coffee Table Modern,309.84,1,0.1,16.12
EU-20250111-0507,11/01/2025,12/01/2025,Same Day,CZ-4875,Katerina Malá,Home Office,Czechia,České Budějovice,South Bohemian,37001,East,P-33989,Office Supplies,Binders,Staples Binders Pack,578.38,2,0.1,27.59
EU-20250321-0508,21/03/2025,26/03/2025,First Class,CZ-8129,Katerina Malá,Consumer,Czechia,Brno,South Moravian,60200,Central,P-15021,Technology,Accessories,Wireless Mouse,2349.44,8,0,494.29
EU-20230524-0509,24/05/2023,29/05/2023,Second Class,CZ-6866,Tomas Horák,Consumer,Czechia,Olomouc,Olomouc Region,77900,West,P-94486,Technology,Accessories,USB-C Hub 7-in-1,1283.13,4,0.3,-246
EU-20230630-0510,30/06/2023,06/07/2023,Second Class,CZ-3259,Anna Procházková,Corporate,Czechia,Hradec Králové,Hradec Králové Region,50002,West,P-52788,Furniture,Tables,Coffee Table Modern,2026.24,8,0,219.59
EU-20230726-0511,26/07/2023,01/08/2023,First Class,CZ-4805,Petr Svoboda,Home Office,Czechia,České Budějovice,South Bohemian,37001,Central,P-41085,Furniture,Chairs,Ergo Mesh Chair,2829.96,7,0.1,410.43
EU-20230925-0512,25/09/2023,25/09/2023,Second Class,CZ-7034,Tomas Horák,Home Office,Czechia,České Budějovice,South Bohemian,37001,South,P-44314,Office Supplies,Binders,Staples Binders Pack,1196.72,7,0,145.53
EU-20250312-0513,12/03/2025,14/03/2025,Same Day,CZ-5145,Eva Dvořáková,Home Office,Czechia,Prague,Prague Region,11000,South,P-42101,Furniture,Tables,Coffee Table Modern,2770.32,7,0,428.77
EU-20230325-0514,25/03/2023,27/03/2023,First Class,CZ-1191,Jakub Veselý,Corporate,Czechia,Ostrava,Moravian-Silesian,70030,West,P-35479,Technology,Copiers,Office Copier 3000,1885.92,4,0,401.53
EU-20230208-0515,08/02/2023,11/02/2023,Same Day,CZ-8587,Eva Dvořáková,Corporate,Czechia,Hradec Králové,Hradec Králové Region,50002,East,P-67980,Office Supplies,Paper,Photo Paper Glossy,910,8,0,199.04
EU-20230327-0516,27/03/2023,30/03/2023,Second Class,CZ-3430,Anna Procházková,Home Office,Czechia,Liberec,Liberec Region,46000,East,P-28263,Furniture,Chairs,Stackable Chair Set,618.92,4,0,131.85
